path,category
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1281.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1282.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1283.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1284.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1285.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1286.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1287.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1288.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1289.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1290.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1291.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1292.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1293.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1294.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1295.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1296.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1297.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1298.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1299.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1300.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1301.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1302.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1303.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1304.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1305.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1306.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1307.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1308.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1309.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1310.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1311.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1312.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1313.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1314.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1315.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1316.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1317.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1318.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1319.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1320.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1321.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1322.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1323.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1324.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1325.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1326.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1327.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1328.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1329.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1330.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1331.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1332.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1333.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1334.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1335.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1336.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1337.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1338.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1339.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1340.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1341.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1342.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1343.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1344.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1345.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1346.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1347.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1348.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1349.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1350.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1351.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1352.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1353.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1354.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1355.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1356.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1357.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1358.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1359.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1360.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1361.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1362.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1363.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1364.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1365.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1366.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1367.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1368.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1369.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1370.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1371.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1372.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1373.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1374.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1375.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1376.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1377.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1378.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1379.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1380.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1381.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1382.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1383.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1384.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1385.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1386.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1387.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1388.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1389.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1390.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1391.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1392.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1393.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1394.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1395.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1396.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1397.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1398.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1399.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1400.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1401.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1402.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1403.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1404.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1405.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1406.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1407.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1408.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1409.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1410.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1411.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1412.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1413.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1414.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1415.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1416.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1417.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1418.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\knocks\1419.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1453.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1454.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1455.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1456.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1457.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1458.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1459.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1460.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1461.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1462.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1463.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1464.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1465.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1466.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1467.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1468.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1469.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1470.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1471.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1472.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1473.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1474.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1475.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1476.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1477.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1478.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1479.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1480.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1481.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1482.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1483.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1484.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1485.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1486.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1487.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1488.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1489.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1490.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1491.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1492.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1493.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1494.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1495.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1496.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1497.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1498.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1499.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1500.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1501.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1502.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1503.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1504.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1505.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\punch\1506.wav,unknown
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1513.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1514.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1515.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1516.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1517.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1518.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1519.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1520.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1521.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1522.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1523.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1524.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1525.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1526.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1527.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1528.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1529.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1530.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1531.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1532.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1533.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1534.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1535.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1536.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1537.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1538.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1539.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1540.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1541.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1542.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1543.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1544.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1545.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1546.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1547.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1548.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1549.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1550.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1551.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1552.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1553.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1554.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1555.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1556.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1557.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1558.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1559.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1560.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1561.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1562.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1563.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1564.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1565.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1566.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1567.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1568.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1569.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1570.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1571.wav,impulsive
data\raw\noise\dataset_acoustix\Impact-set\train\smash\1572.wav,impulsive
